Phel_contig_10422	PMI_028675-RA	93.18	88	6	0	507	244	1	88	4e-56	  175
Phel_contig_10424	PMI_003155-RA	53.24	370	122	4	250	1353	1	321	4e-111	  345
Phel_contig_10425	PMI_001962-RA	55.68	264	81	6	3874	3140	125	371	8e-57	  204
Phel_contig_10429	PMI_007700-RA	59.70	402	118	6	1368	172	313	673	1e-132	  401
Phel_contig_1043	PMI_002898-RA	75.28	89	9	1	164	430	12	87	2e-40	  135
Phel_contig_10433	PMI_019153-RA	40.65	246	132	4	3	707	47	289	2e-54	  193
Phel_contig_10438	PMI_007950-RA	63.69	526	159	3	228	1802	11	505	0.0	  577
Phel_contig_10441	PMI_003307-RA	68.09	47	15	0	2683	2543	146	192	1e-13	71.6
Phel_contig_10444	PMI_024111-RA	62.12	198	74	1	2624	2034	7	204	6e-83	  273
Phel_contig_10445	PMI_002675-RA	92.66	109	8	0	341	667	1	109	5e-62	  194
Phel_contig_10446	PMI_002674-RA	88.66	247	16	1	139	879	55	289	7e-155	  443
Phel_contig_10460	PMI_028760-RA	63.64	77	23	2	2135	1911	50	123	3e-25	  103
Phel_contig_10462	PMI_028766-RA	65.14	175	61	0	1297	773	1	175	1e-79	  249
Phel_contig_10465	PMI_025477-RA	67.53	77	25	0	3112	2882	38	114	5e-26	  115
Phel_contig_10472	PMI_009403-RA	70.20	557	86	6	1731	61	1	477	0.0	  741
Phel_contig_10473	PMI_005566-RA	57.14	161	50	4	636	193	15	169	5e-29	  115
Phel_contig_10475	PMI_027358-RA	78.63	131	6	1	2	394	65	173	1e-65	  205
Phel_contig_10479	PMI_020994-RA	76.64	304	60	1	856	1767	143	435	3e-167	  491
Phel_contig_10480	PMI_010475-RA	85.81	303	43	0	1640	732	1	303	0.0	  568
Phel_contig_10482	PMI_027992-RA	37.68	207	124	3	1192	572	17	218	5e-35	  131
Phel_contig_10483	PMI_012279-RA	63.49	189	53	3	1076	552	520	706	4e-32	  128
Phel_contig_10489	PMI_002778-RA	25.34	221	144	9	50	694	101	306	2e-07	51.2
Phel_contig_10490	PMI_011290-RA	69.54	151	30	3	147	560	974	1121	1e-56	  194
Phel_contig_10492	PMI_012613-RA	66.96	345	93	3	2315	1281	25	348	2e-148	  446
Phel_contig_10494	PMI_002317-RA	26.67	210	134	6	25	639	337	531	3e-07	51.2
Phel_contig_10497	PMI_026005-RA	49.24	132	55	6	436	56	20	144	2e-17	77.8
Phel_contig_10499	PMI_009518-RA	81.67	120	22	0	247	606	1	120	4e-70	  213
Phel_contig_10500	PMI_012373-RA	65.00	80	27	1	328	564	19	98	5e-09	57.4
Phel_contig_10505	PMI_021227-RA	48.98	49	25	0	500	354	237	285	6e-10	57.0
Phel_contig_10507	PMI_008864-RA	78.67	150	32	0	623	174	105	254	6e-87	  260
Phel_contig_1051	PMI_007170-RA	73.15	108	13	2	6444	6124	105	197	1e-41	  155
Phel_contig_10510	PMI_016975-RA	53.30	349	135	8	1804	2835	1	326	4e-98	  315
Phel_contig_10511	PMI_019149-RA	80.92	262	47	2	1	786	467	725	1e-110	  351
Phel_contig_10512	PMI_011937-RA	51.72	87	39	2	255	515	6	89	4e-22	89.0
Phel_contig_10515	PMI_013407-RA	67.19	320	56	2	2312	1356	1	272	7e-133	  400
Phel_contig_10519	PMI_018751-RA	86.76	136	16	1	1827	1420	14	147	6e-65	  214
Phel_contig_10520	PMI_019309-RA	92.36	458	4	2	3298	1925	52	478	0.0	  882
Phel_contig_10524	PMI_015526-RA	34.81	135	84	2	8	406	64	196	6e-18	85.1
Phel_contig_10525	PMI_016067-RA	51.12	313	112	7	2	922	446	723	1e-86	  278
Phel_contig_10526	PMI_010014-RA	82.21	371	45	1	488	1600	1	350	0.0	  633
Phel_contig_1053	PMI_004603-RA	82.32	164	28	1	2520	2032	75	238	2e-80	  280
Phel_contig_10534	PMI_013730-RA	27.97	118	82	2	149	499	337	452	1e-06	50.8
Phel_contig_10535	PMI_010012-RA	75.00	28	7	0	57	140	254	281	1e-06	47.4
Phel_contig_10542	PMI_029385-RA	58.14	43	15	1	1145	1017	497	536	1e-07	53.5
Phel_contig_10543	PMI_020938-RA	30.74	244	156	7	1222	500	373	606	3e-24	  105
Phel_contig_10547	PMI_009618-RA	54.00	50	23	0	461	312	124	173	2e-07	49.7
Phel_contig_10549	PMI_009534-RA	59.32	59	21	1	151	318	441	499	4e-14	72.4
Phel_contig_1055	PMI_001320-RA	96.02	251	10	0	1076	324	46	296	2e-174	  491
Phel_contig_10552	PMI_016197-RA	79.67	418	32	5	44	1279	1	371	0.0	  588
Phel_contig_10555	PMI_019852-RA	83.51	370	24	2	1112	3	1	333	0.0	  640
Phel_contig_10557	PMI_011114-RA	35.90	156	97	3	6	467	13	167	2e-22	95.1
Phel_contig_10567	PMI_016045-RA	66.43	140	46	1	355	774	79	217	8e-64	  205
Phel_contig_10575	PMI_010092-RA	25.37	268	157	10	272	1018	55	298	3e-11	64.3
Phel_contig_10586	PMI_023140-RA	69.44	36	11	0	256	149	27	62	8e-08	49.7
Phel_contig_10593	PMI_005205-RA	38.28	209	111	5	2076	1453	818	1009	9e-32	  134
Phel_contig_10598	PMI_018580-RA	41.38	145	72	4	90	485	117	261	6e-26	  106
Phel_contig_10599	PMI_009803-RA	83.12	237	35	3	3374	2679	1	237	1e-115	  365
Phel_contig_106	PMI_012394-RA	65.53	470	108	6	524	1933	3	418	0.0	  598
Phel_contig_1060	PMI_006058-RA	84.25	965	85	5	2	2896	130	1027	0.0	 1644
Phel_contig_10600	PMI_009252-RA	83.17	303	35	3	903	1	1	289	0.0	  526
Phel_contig_1061	PMI_005186-RA	76.39	288	62	2	1131	283	1	287	3e-161	  461
Phel_contig_10614	PMI_010645-RA	39.21	278	140	7	139	894	226	500	6e-49	  176
Phel_contig_10623	PMI_019273-RA	66.82	223	69	3	1518	862	468	689	6e-87	  287
Phel_contig_10624	PMI_013993-RA	62.13	375	65	2	884	2008	127	424	3e-142	  428
Phel_contig_10626	PMI_016684-RA	75.39	646	90	3	6201	4264	1	577	0.0	  960
Phel_contig_10630	PMI_017130-RA	88.04	184	21	1	2639	2088	1	183	7e-101	  328
Phel_contig_10631	PMI_022771-RA	79.86	283	21	4	234	1082	67	313	5e-140	  424
Phel_contig_10634	PMI_019922-RA	25.89	197	137	3	911	333	84	275	4e-13	70.1
Phel_contig_10635	PMI_015619-RA	85.60	243	13	1	1753	1025	6	226	3e-147	  434
Phel_contig_1064	PMI_010182-RA	80.90	288	55	0	3318	2455	1	288	2e-167	  499
Phel_contig_10640	PMI_002130-RA	54.36	287	122	4	1556	708	102	383	5e-83	  275
Phel_contig_10642	PMI_010838-RA	68.25	1052	308	4	5743	2600	272	1301	0.0	 1421
Phel_contig_10646	PMI_000449-RA	65.33	75	25	1	44	265	93	167	6e-19	82.4
Phel_contig_10647	PMI_019685-RA	75.78	223	31	2	757	89	1	200	2e-94	  285
Phel_contig_10648	PMI_002981-RA	69.59	148	40	2	1907	1476	139	285	2e-45	  166
Phel_contig_10653	PMI_003799-RA	24.18	182	107	3	238	771	642	796	3e-13	72.0
Phel_contig_10654	PMI_015734-RA	70.44	548	85	4	3847	2204	1	471	0.0	  790
Phel_contig_10656	PMI_015488-RA	57.23	470	150	9	14	1396	267	694	2e-95	  318
Phel_contig_10657	PMI_005446-RA	76.75	701	98	5	3419	1347	121	766	0.0	 1038
Phel_contig_10659	PMI_016775-RA	78.79	231	27	1	898	206	42	250	1e-114	  334
Phel_contig_1066	PMI_012203-RA	53.67	259	104	6	2262	1510	8	258	7e-84	  271
Phel_contig_10661	PMI_012650-RA	80.65	155	27	2	1568	1110	548	701	5e-67	  237
Phel_contig_10662	PMI_001113-RA	38.19	432	219	16	27	1241	52	462	3e-48	  178
Phel_contig_10663	PMI_020798-RA	82.00	150	12	1	2031	1582	124	258	5e-77	  251
Phel_contig_10669	PMI_027974-RA	55.07	69	31	0	342	548	80	148	2e-19	82.8
Phel_contig_1067	PMI_011511-RA	95.64	275	12	0	1608	784	25	299	0.0	  560
Phel_contig_10670	PMI_017777-RA	54.95	91	19	2	3	272	193	262	7e-21	93.2
Phel_contig_10674	PMI_017473-RA	82.94	469	60	1	2213	807	1	449	0.0	  830
Phel_contig_10676	PMI_019300-RA	62.96	162	39	2	2446	1961	1	141	7e-57	  192
Phel_contig_10678	PMI_013875-RA	54.65	86	39	0	6	263	657	742	3e-20	93.2
Phel_contig_10679	PMI_001546-RA	75.19	399	22	3	615	1811	434	755	0.0	  582
Phel_contig_1068	PMI_028780-RA	42.41	158	90	1	505	975	89	246	5e-35	  134
Phel_contig_10681	PMI_011082-RA	98.11	53	1	0	459	301	142	194	1e-29	  111
Phel_contig_10685	PMI_014037-RA	50.94	371	137	3	89	1069	1	370	9e-114	  341
Phel_contig_10686	PMI_025539-RA	40.79	76	38	3	540	316	139	208	4e-14	70.9
Phel_contig_10689	PMI_001376-RA	61.74	345	123	3	1555	524	31	367	2e-140	  418
Phel_contig_10696	PMI_020023-RA	65.20	273	93	1	339	1157	15	285	5e-123	  367
Phel_contig_107	PMI_003936-RA	60.00	165	63	2	5	496	45	207	3e-55	  194
Phel_contig_1070	PMI_004728-RA	50.44	113	51	1	3	341	162	269	4e-24	  103
Phel_contig_10700	PMI_002774-RA	83.71	264	43	0	1408	617	381	644	6e-109	  356
Phel_contig_10705	PMI_027923-RA	84.62	156	21	2	1	459	89	244	2e-43	  147
Phel_contig_10710	PMI_002984-RA	58.74	366	136	9	5	1063	36	399	7e-107	  333
Phel_contig_10712	PMI_020978-RA	60.00	45	18	0	479	345	89	133	2e-08	54.7
Phel_contig_10714	PMI_026673-RA	61.03	272	40	2	1428	2243	1	206	6e-97	  314
Phel_contig_10723	PMI_004716-RA	60.50	719	154	9	3703	1553	460	1050	0.0	  748
Phel_contig_10726	PMI_016168-RA	66.17	133	41	2	1998	1606	144	274	5e-48	  171
Phel_contig_10727	PMI_024435-RA	76.52	132	29	1	1703	1308	229	358	2e-57	  198
Phel_contig_10729	PMI_001181-RA	33.08	260	141	9	726	10	27	274	4e-28	  115
Phel_contig_10732	PMI_010908-RA	32.87	216	132	6	3120	2497	148	358	2e-27	  116
Phel_contig_10733	PMI_011661-RA	61.85	173	65	1	519	1	276	447	7e-75	  237
Phel_contig_10734	PMI_010838-RA	78.69	122	25	1	368	3	2	122	7e-57	  207
Phel_contig_10737	PMI_018101-RA	70.74	393	34	3	1853	3031	248	559	0.0	  561
Phel_contig_1074	PMI_014962-RA	77.43	350	73	4	3165	2131	1	349	0.0	  555
Phel_contig_10741	PMI_026723-RA	36.13	119	61	7	334	2	1	112	3e-07	50.1
Phel_contig_10744	PMI_026894-RA	73.45	177	42	2	2283	1753	1	172	2e-67	  225
Phel_contig_10746	PMI_000922-RA	84.52	407	19	3	1221	1	83	445	8e-172	  533
Phel_contig_1075	PMI_014614-RA	82.05	39	7	0	2	118	104	142	4e-14	71.2
Phel_contig_10750	PMI_020924-RA	78.33	120	26	0	2184	1825	212	331	1e-47	  172
Phel_contig_10753	PMI_000079-RA	88.51	148	17	0	329	772	21	168	1e-93	  280
Phel_contig_1076	PMI_005936-RA	41.00	200	105	5	2089	1496	288	476	8e-39	  151
